empresa,0h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,Total,dominio
51b030d0caac04ae6fee614fae04,0,0,0,0,0,0,0,0,0,1,19,27,23,18,16,28,42,35,36,27,16,11,2,0,301,0
24aba2f247867b3479558e69df37,7,0,0,0,0,0,0,0,19,60,122,199,197,137,172,173,146,204,162,36,0,0,0,0,1634,0
9e7bb3bd035064ec30036b66d4d4,0,0,0,0,0,0,0,0,11,55,50,75,76,89,68,83,68,62,34,1,0,0,0,0,672,0
e85aedbd1ab3113dfc707355e1ac,1,0,0,0,0,0,0,0,0,0,29,34,43,43,86,78,95,89,99,96,84,96,29,5,907,0
c8cab4cb87c512b91c9451aaf824,0,0,0,0,0,0,0,0,0,0,40,73,81,111,121,155,153,118,99,104,92,92,20,0,1259,0
04b09bb83effc3fb2c95c17fba04,0,0,0,0,0,0,0,0,0,1,2,17,21,15,25,28,37,53,39,35,34,49,38,6,400,0
a43a8fcbc6a804be188543e10527,1,0,0,0,0,0,0,1,26,33,42,62,67,50,97,90,91,68,89,56,36,34,9,0,852,0
f1cebd6566b9ce2e17ff28947d07,2,0,0,0,0,0,0,0,0,0,13,19,23,27,36,40,42,43,50,53,45,48,18,11,470,0
6ca8106bb1d705e33f29cbdf020d,1,0,0,0,0,0,0,0,0,36,76,124,108,117,74,70,84,114,62,40,23,22,5,0,956,0
4f0732e0a77be0e653f5bccb468a,2,6,0,3,0,0,0,0,3,30,68,89,81,63,67,70,74,48,47,21,5,0,0,0,677,0
e1ec4715d925b9e11dbcfcd63c9c,0,0,0,0,0,0,0,0,0,7,21,31,34,30,55,43,44,45,42,58,44,27,14,0,495,0
11c5da378b609b301eed1cc8ac9c,1,0,0,0,0,0,0,0,4,8,17,21,44,68,64,101,91,89,86,85,80,72,25,2,858,0
ff58d119fe2100806335621029ca,0,0,0,0,0,0,0,0,0,2,20,20,21,29,57,77,67,53,55,84,59,70,22,0,636,0
c02dfa1d7bcdb5b2ad802554d36d,0,0,0,0,0,0,0,0,0,2,39,43,55,48,80,71,73,91,64,86,55,24,5,0,736,0
87e1617c4a658087e155110fcb6e,0,0,0,0,0,0,0,0,3,36,85,105,82,70,66,66,73,60,75,42,1,0,0,0,764,0
97eb961e17fe2780181200d95be0,0,0,0,0,0,0,0,8,7,1,19,33,39,56,65,92,80,89,79,89,87,77,14,2,837,0
a6adbca00aae8c57f40161601304,0,0,0,0,0,0,0,0,11,46,62,69,135,141,73,71,55,58,45,14,0,0,0,0,780,0
6879a074bfcebd2d87c9c55d7ffd,0,0,0,0,0,0,0,0,10,39,56,59,92,80,75,60,66,72,78,68,10,0,0,0,765,0
aa0f0c3ab517ee30d967a1c06104,0,0,0,0,0,0,0,0,0,8,27,31,50,52,58,57,67,47,52,50,39,17,3,0,558,0
5f81210a0ac1558666e5cbf94abb,0,0,0,0,0,0,0,0,0,0,1,3,3,2,7,10,1,4,3,2,1,3,0,0,40,0
d4d3a38e7dccc7350f4bdc5469ce,0,0,0,0,0,0,0,0,0,2,16,42,31,51,60,64,71,75,67,59,59,35,6,0,638,0
ee2a2e5990e8ded35d06a800e6ed,0,0,0,0,0,0,0,0,0,2,9,17,22,31,43,41,40,43,51,58,53,54,15,0,479,0
e78f79b8cd8843994373b3e396f0,0,0,0,0,0,0,0,0,0,24,64,74,85,82,59,44,66,67,83,31,17,13,14,0,723,0
e6e5285a1e842a37d7e8cdb5bc6f,1,0,0,0,0,0,0,1,4,2,12,22,31,51,40,52,50,42,36,41,29,12,1,0,427,0
8783f57008688663ee19dfa646b6,0,0,0,0,0,0,0,0,3,47,80,91,116,177,159,184,166,117,158,117,100,22,1,0,1538,0
a3bae4c36d07fdb030b1f2dbbc02,0,0,0,0,0,0,0,0,9,44,87,105,111,109,101,109,93,110,48,4,0,0,0,0,930,0
e4d5b15d75bb012752b211f51357,0,0,0,0,0,0,0,0,0,4,8,7,2,4,4,6,4,6,1,0,0,0,0,0,46,0
67d1629241d92f57eace6242d950,0,0,0,0,0,0,0,0,0,0,56,91,76,105,116,179,153,124,126,120,95,78,3,0,1322,0
0b80b70d8aa0f77085db80fc61de,1,0,0,0,0,0,0,0,0,4,14,29,29,63,59,61,68,58,62,64,68,39,3,0,622,0
1d9a83439fc6753b0516006dc653,0,0,0,0,0,0,0,0,0,9,18,36,43,63,53,70,75,67,62,60,56,52,24,7,695,0
4cef120da90dd0e561e284fd4751,5,0,0,0,0,0,0,0,0,0,36,50,46,49,66,82,80,78,74,79,54,34,8,0,741,0
b1154ce7019a297e93042253e4b4,2,0,0,0,0,0,0,0,0,14,52,80,88,108,109,122,138,129,153,129,122,91,26,0,1363,0
f2ce4d9b4f583611afb0952aa19d,0,0,0,0,0,0,0,0,0,1,4,2,4,7,6,4,5,9,6,6,2,0,0,0,56,0
70c23973123f330354d86cdfb058,1,0,0,0,0,0,0,0,0,0,19,41,65,67,58,107,139,109,114,126,85,71,5,0,1007,0
b1e6bcee2734c936296289f534d0,3,0,0,0,0,0,0,0,130,241,261,348,312,282,279,224,207,146,13,9,0,0,0,0,2455,0
505803cf079e8302f1d6497d05df,2,0,0,0,0,0,0,0,6,20,30,42,24,46,41,37,44,57,62,32,25,16,2,0,486,0
4c42e4caf78443c11aa8e0c0fdf8,3,0,0,0,0,0,0,0,86,197,286,306,306,290,192,257,240,176,66,1,0,0,0,0,2406,0
ac6c759d5e5c8c5075cf0b78cacc,4,0,0,0,0,0,0,0,0,10,27,28,42,46,41,33,63,53,53,63,30,25,19,9,546,0
41eacb27a11b48c3b170820be219,0,0,0,0,0,0,0,0,0,1,17,37,87,139,99,84,73,97,88,75,50,39,1,0,887,0
735a773c6406f16d9fb88db22a40,0,0,0,0,0,0,0,0,9,11,26,33,64,67,88,85,82,88,52,67,56,58,6,0,792,0
f12fc7ccbd8960f8c964898eff3d,2,0,0,0,0,0,0,0,6,44,56,83,100,106,66,69,79,64,67,0,0,0,0,0,742,0
8012e05ab87e21dde5e7b1e9f509,0,0,0,0,0,0,0,0,0,13,19,41,45,51,47,47,79,59,51,62,35,19,4,1,573,0
6044f179c6da7774be486993f80b,2,0,0,0,0,0,0,0,0,23,19,31,36,21,36,35,27,30,26,3,0,0,0,0,289,0
4c66a41893c836e125f21ff08f86,0,0,0,0,0,0,0,0,0,8,1,8,9,5,74,25,11,11,30,61,0,1,0,0,244,0
762432352d7bd370810cbbb589a2,2,1,0,0,0,0,0,0,0,7,7,25,32,41,43,51,68,51,83,59,65,73,22,5,635,0
0aa769f336cdaf6646610be19f5b,0,0,0,0,0,0,0,0,0,11,40,71,94,100,106,129,119,94,74,57,37,11,4,0,947,0
d4664b10ea877e3e8f6bcc95170b,4,2,1,0,1,0,0,0,2,15,13,17,21,23,19,26,21,19,20,17,15,4,1,0,241,0
d2f3a1823b97bc5719138fea2561,0,0,0,0,0,0,0,0,0,0,30,68,66,81,89,112,79,89,78,90,49,33,5,0,869,0
9d5c27825b1100591154fc50fcfe,0,0,0,0,0,0,0,0,0,2,3,5,8,8,21,11,10,13,10,11,13,9,1,0,125,0
427e534f0d54a4816438933675ad,0,0,0,0,0,0,0,0,0,0,22,43,67,70,69,95,119,147,71,71,60,49,6,4,893,0
2ed290deab7c927c851d579491c1,0,0,0,0,0,0,0,0,0,0,0,13,28,19,23,42,40,48,36,45,32,37,10,0,373,0
8bffd927e844f7796439fe84bc62,0,0,0,0,0,0,0,0,0,0,14,23,32,49,57,75,70,63,69,71,50,33,10,2,618,0
e6c12d0a01dd6e1843795d270e0f,12,0,0,0,0,0,0,0,1,1,7,26,50,47,49,53,31,32,38,50,52,38,16,1,504,0
4b246de2c8a66a29ade4ab539e0a,0,0,0,0,0,0,0,0,0,0,1,12,23,24,47,45,48,39,37,39,28,33,15,0,391,0
228283ef0cd9e9427e07bb31f849,0,0,0,0,0,0,0,0,0,0,50,65,75,58,67,89,110,102,128,106,76,46,11,1,984,0
14bda5ebdd9d06fc5f020c14326f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,5,8,1,8,7,2,1,41,0
454f236a33194e1a3767f336ccd3,0,0,0,0,0,0,0,0,20,46,56,41,31,33,34,36,30,21,3,0,0,0,0,0,351,0
51ac639b37ec2c6bdf2dbb300b63,0,0,0,0,0,0,0,0,0,1,2,5,8,13,12,13,14,13,18,10,23,9,6,0,147,0
2a66893cf0741435729c9732020d,0,0,0,0,0,0,0,0,0,11,50,55,42,65,51,53,64,69,67,36,8,5,0,0,576,0
712a1b457fb7908f31483b327ed2,1,0,0,0,0,0,0,0,0,0,7,11,17,38,23,35,48,40,50,39,42,35,6,2,394,0
db4a8134d73427b3887e91a988da,1,0,0,0,0,0,0,0,0,20,49,51,49,68,71,81,65,73,80,71,27,37,6,1,750,0
ece96b0682cda68a182494e0cf9d,0,0,0,0,0,0,0,0,0,0,13,17,30,71,48,39,26,34,30,25,9,0,0,0,342,0
6b002e7b51a61611c86f3ef194cd,1,0,0,0,0,0,0,0,0,0,0,57,96,86,75,56,72,137,70,74,8,7,14,5,758,0
6bc2627abd6d6d332b1a5b3f9ba5,5,1,0,0,0,0,1,2,2,14,37,59,64,62,65,74,76,80,72,68,47,44,7,3,783,0
3257f88f318b0d6bf91cf16fb26c,0,0,0,0,0,0,0,0,15,73,105,106,107,110,89,101,139,94,53,21,1,0,0,0,1014,0
6f5fd23321d1dd2b4a1f773b1552,0,0,0,0,0,0,0,0,0,1,3,14,15,21,36,52,47,39,45,46,50,36,10,2,417,0
8055e2fefb8f9e1b506d9955624b,0,0,0,0,0,0,0,0,0,0,14,25,36,52,45,48,63,36,57,39,41,28,6,1,491,0
dab04097a2db226ad75040ad9370,0,0,0,0,0,0,0,0,0,23,61,70,55,64,49,55,51,48,20,13,18,17,0,0,544,0
60f6bf49216fc7189b017f101af6,1,0,0,0,0,0,0,0,0,0,19,36,37,62,46,64,69,64,61,76,67,61,8,1,672,0
889be1cfb74ac998dfbd8694175f,0,0,0,0,0,0,0,0,2,75,122,129,107,106,137,150,133,106,69,26,10,0,0,0,1172,0
545c05cac123bea51ab40375dcf1,0,0,0,0,0,0,0,0,0,0,2,2,14,16,13,33,39,38,27,39,34,43,35,8,343,0
2ef89ff477a3d4248a2e8083c60d,0,0,0,0,0,0,0,0,23,50,116,130,153,147,90,111,154,166,182,182,116,12,0,0,1632,0
5507982d01b0d829071ed85ad595,0,0,0,0,0,0,0,0,0,4,5,6,4,6,5,4,6,3,3,0,1,0,0,0,47,0
9ecd308d0c21aa9b7b18d30051b6,1,0,0,0,0,0,0,0,1,1,11,17,24,25,21,19,39,36,45,36,27,39,16,8,366,0
4c978a59ba83982d0c89629e71c4,1,0,0,0,0,0,0,0,0,13,19,39,45,40,52,45,53,40,57,36,30,39,2,0,511,0
58660fb7aa9c27f7b34286044c12,0,0,0,0,0,0,0,0,0,3,19,27,25,24,23,49,62,59,49,42,37,25,5,0,449,0
bc1739f8b2b7bed93c242ea17687,1,0,0,0,0,0,0,0,0,0,0,8,10,14,5,14,30,16,11,30,37,45,106,36,363,0
84b3c81209cee4cfb91f049b5d9a,0,0,0,0,0,0,0,0,0,2,17,31,44,41,31,58,59,60,61,51,33,22,4,0,514,0
b711f33fed4552740b08eaf9d841,0,0,0,0,0,0,0,0,0,31,41,55,50,34,30,48,40,48,21,3,0,0,0,0,401,0
f9e1757d88b7637bfb2f91e47bae,1,0,0,0,0,0,0,0,0,28,47,61,63,85,75,86,71,71,55,56,35,6,0,0,740,0
c4adf8d62243477c955ad7cc4874,0,0,0,0,0,0,0,0,27,45,88,133,144,145,136,138,145,157,177,102,35,0,0,0,1472,0
6df616a243fb1a1429b5bed94893,0,0,0,0,0,0,0,0,2,1,15,26,51,41,69,76,70,70,55,51,50,48,18,1,644,0
41c275d9a7be45b009bc7b394c6d,0,0,0,0,0,0,0,0,0,0,20,31,46,63,101,102,92,90,70,111,91,102,50,7,976,0
dfeedb2ee83e40f0e636bad42ce7,0,0,0,0,0,0,0,0,0,0,7,9,10,21,19,32,34,21,16,20,13,14,2,0,218,0
29d737faa5aba75304a48fbbc64b,0,0,0,0,0,0,0,4,49,88,88,120,70,50,51,45,60,43,0,0,0,0,0,0,668,0
e1f1809f39e5025e5059587af1f8,0,0,0,0,0,0,2,5,6,3,7,5,6,5,4,7,8,4,6,6,9,3,2,0,88,0
5c018352468be7c96aa103100735,22,11,7,12,11,14,37,54,69,57,74,76,86,88,64,64,59,69,77,64,56,56,32,22,1181,0
4a66948c9741423e86da9afe9eab,0,0,0,0,0,1,2,7,2,9,6,5,15,14,12,8,10,4,14,13,14,4,0,0,140,0
44fa69c8a4368586e9f6d95e066f,0,0,0,0,4,0,1,3,3,6,3,3,5,5,0,3,1,8,4,2,3,1,0,0,55,0
e24df37cf2c8c552db7ae20b0d17,25,1,0,0,0,14,64,79,92,107,96,78,86,93,90,111,100,130,128,121,70,82,60,42,1669,0
c4f9dfe1aa3aaa61c6ef0e8f3f9d,14,9,20,6,10,7,10,6,4,10,9,6,19,8,8,11,12,11,11,20,10,20,13,17,271,0
23c84e0947a90d14a39c6ea763a6,0,0,0,0,0,0,22,51,64,55,48,53,66,56,46,55,75,100,119,86,67,37,40,0,1040,0
908536ecca5f3a3672c9e7b97c74,30,14,21,6,19,30,41,70,66,60,65,74,74,91,54,66,76,90,89,81,77,55,56,29,1334,0
7fdfa9210ba41024510ce9386a8e,0,0,0,0,0,0,2,4,4,3,8,10,10,14,10,10,12,10,11,15,14,4,0,0,141,0
4d5bc8e54492409e0c866d80c49d,6,3,3,3,0,4,2,11,12,22,16,21,23,32,31,19,17,21,29,18,13,10,11,8,335,0
01ec318321048a9a2a372dd39860,8,7,9,7,17,31,48,63,85,85,71,79,74,76,65,80,87,80,77,55,55,53,16,31,1259,0
bd3c47815469944c3ac535e684dd,0,0,0,0,1,0,4,8,10,10,6,11,20,18,15,21,15,14,17,24,20,16,5,0,235,0
b3ab91f1273dd97a450b298c68b5,1,0,0,0,0,7,20,51,41,24,33,33,43,50,34,36,43,49,42,41,47,36,27,13,671,0
00852b4319fd3b837a853e3942a1,0,0,0,0,0,28,51,77,88,76,63,67,92,52,50,62,48,72,93,49,37,15,5,0,1025,0
48b65ed66f6037bfe5e45cdc53a3,17,9,2,6,6,15,31,59,54,66,50,61,53,48,71,59,60,64,73,72,57,44,33,27,1037,0
e562932888546cad318a6380c1cc,40,19,15,20,9,15,59,91,121,100,105,127,110,130,116,116,119,135,147,112,118,84,86,42,2036,0
f396622d438d4cf7b5472b5be251,0,0,0,0,0,0,1,6,4,2,3,2,3,7,7,4,6,5,6,5,6,8,4,3,82,0
a06e4c078703f2f392ae737aaf19,8,9,5,4,10,24,18,38,65,60,77,73,55,53,18,43,55,65,78,59,26,30,15,10,898,0
98e4ecb4f2ea8a9016afa6f0e30f,0,0,1,0,0,1,1,0,2,4,1,2,5,1,3,2,2,4,3,2,2,2,0,0,38,0
c64f8d3adbd931edad11fd8092ed,18,17,10,3,4,14,10,6,6,6,7,7,21,21,7,14,13,14,10,12,14,13,25,23,295,0
5a7bcfe271f0ab8955d682bf880c,0,0,0,0,0,0,7,6,6,6,4,5,8,10,5,5,8,9,11,8,8,4,0,0,110,0
957f7f6e12aa5419355a47420f9c,38,11,7,11,7,6,22,31,38,48,60,53,66,77,55,47,70,64,55,73,53,39,19,37,987,0
0c554a48f9c5ddfbbb2ba5b6eeff,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0
43347b452322c02f3fb6d4018850,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
a0c53efc58dd07c8af648a419209,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0
f42d0a4d43b59228f8d6c151940d,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0
770c85df2a650270657d043856f5,0,0,0,0,0,0,0,0,13,15,18,35,53,47,50,49,50,46,60,39,10,2,0,0,487,0
5600ff9b493e951a48304811c738,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,3,1,0,10,0
5664bf476f7cf9d47d8ace14c5bb,6,0,0,0,0,0,0,0,0,22,37,42,40,63,40,47,53,56,53,21,4,1,0,0,485,0
84d4df6e6b658d2df5294bc63dac,0,0,0,0,0,0,0,0,0,18,31,49,42,72,45,45,42,41,33,14,0,0,0,0,432,0
538063889cb7623f28dbc0c0864f,1,0,0,0,0,0,0,0,0,21,67,97,70,47,73,104,103,83,60,49,15,5,5,0,800,0
493cb27e78e8d6d366100f18363d,0,0,0,0,0,0,0,0,0,0,9,23,17,33,50,49,62,54,30,45,48,28,12,1,461,0
cc6d373b1783df6af654a8e86c08,0,0,0,0,0,0,0,0,0,1,28,32,80,100,75,57,59,56,44,68,31,21,0,0,652,0
fe5aa399a4fff99bc928552537da,2,0,0,0,0,0,0,0,0,2,24,34,41,71,46,58,70,53,79,65,39,23,1,0,608,0
d8bb76f2bc9969b263f0bdbb61ea,1,0,0,0,0,0,0,9,56,103,112,118,91,76,102,89,70,93,30,7,0,0,0,0,957,0
3ecb38f4054c342f336fc55c4880,0,0,0,0,0,0,0,0,0,0,22,39,49,66,62,74,82,56,50,47,44,44,11,1,647,0
d91aae954ea2ee242709dddc17fe,0,0,0,0,0,0,0,0,0,2,29,47,52,56,44,55,63,74,59,47,30,8,0,0,566,0
954afab1e40674af5e0e65c72251,0,0,0,0,0,0,0,0,0,2,22,32,32,33,67,83,67,56,65,39,46,21,5,0,570,0
18518ab36af9da78db4b26722b5f,1,0,0,0,0,0,0,0,0,2,14,26,40,44,48,59,85,76,67,72,88,58,25,4,709,0
d66c33ab5ea99e2cf4cac9d71758,4,0,0,0,0,0,0,0,0,1,14,26,27,41,56,63,76,54,57,59,43,38,7,0,566,0
35781d5d34d4f9bab71eb870962e,0,0,0,0,0,0,0,2,35,69,72,93,100,90,136,101,112,112,93,78,36,6,6,1,1142,0
40f3a9eaf6e55e2bc50ebf77f5d2,0,0,0,0,0,0,0,0,17,28,46,55,33,21,26,27,37,24,3,0,0,0,0,0,317,0
70b0f86621b7ccd0c3f4ae59471a,0,0,0,0,0,0,0,0,0,1,7,21,31,24,36,59,72,57,64,57,73,60,40,10,612,0
b2830e3f3fc366ce0139a12f4294,0,0,0,0,0,0,0,0,12,0,5,18,22,11,30,15,26,23,32,48,40,24,4,0,310,0
920deaa1e3a0c46114c5b1878357,5,5,2,2,0,0,3,9,10,15,13,18,24,38,39,35,52,33,32,26,25,21,9,4,420,0
de6f37b92ce3ef704a5a4a2a7d56,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0
f1aa9646e96b9b9b2fd6708e7893,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0
f38a83e68145bc7987c565144f33,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0
855f187ce537fa04b2755bf801a4,0,0,0,0,0,0,0,0,0,0,39,33,26,33,43,41,46,48,38,49,45,35,5,0,481,0
cb476a5b08cb1908d1938ffdebc9,1,0,0,0,0,0,0,0,15,25,48,31,43,39,41,42,36,19,15,5,6,3,0,0,369,0
458f1c1cdb6b974fbd4b75973bb5,0,0,0,0,0,0,0,0,11,33,48,67,43,31,33,43,36,92,42,40,5,0,0,0,524,0
e9e9f72b92c3450136beb2a283b6,0,0,0,0,0,0,0,0,1,0,26,50,67,69,84,103,109,105,83,86,65,51,20,0,919,0
8cba0f90db380d4c95ecc0502a9e,0,0,0,0,0,0,0,0,1,12,42,43,45,41,52,47,62,42,68,53,44,34,4,7,597,0
f0d3c0e70217755ebe5271bf5d79,0,0,0,0,0,0,0,0,0,32,54,57,49,40,40,70,54,43,38,6,0,0,0,0,483,0
c208f0f1f7414e9d646c944f4308,0,0,0,0,0,0,0,0,0,1,23,41,55,50,106,83,92,76,75,71,44,41,8,0,766,0
225a03a22e98157c9ae2da0a971e,0,0,0,0,0,0,0,0,3,28,34,49,94,166,180,84,55,48,50,13,0,0,0,0,804,0
b5de79b4a0d14b951bf4ab8d1e95,0,0,0,0,0,0,0,0,0,30,65,74,61,73,82,67,94,60,43,27,8,1,0,0,685,0
fbf77112a6e4d5dc3edd37eb6b2b,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1,0,1,8,0
c0c44878258352f929430d810bdb,1,0,0,0,0,0,0,0,0,2,20,32,43,54,78,67,66,66,54,52,40,30,5,0,610,0
8eec86ff59477f25142b7e8c2bac,4,0,0,0,0,0,0,0,0,73,85,115,130,130,99,101,106,141,121,20,0,0,0,0,1125,0
b59c6fe49c94844b658a9c855cd0,0,0,0,0,0,0,0,0,0,0,10,21,63,89,53,56,38,45,64,48,33,22,4,0,546,0
e72af84b8df574a54d58dd00e287,0,0,0,0,0,0,0,0,0,3,8,22,18,12,15,11,8,12,11,5,0,0,0,0,125,0
dd04a78c2eeb12369e1203705f48,5,0,0,0,1,0,1,3,0,6,9,17,25,8,12,16,8,31,22,21,1,0,0,1,187,0
7b7581dbfd1b1b50d94b45038b3b,0,0,0,0,0,0,0,0,3,31,41,59,53,54,50,51,60,50,68,29,17,3,0,0,569,0
9cd55d931e96f6cec95609b1cb83,1,0,0,0,0,0,0,0,0,0,9,14,16,9,11,9,8,10,8,5,2,0,0,0,102,0
a264af3ae173e8ba970af1c10fad,0,0,0,1,0,0,0,0,0,4,8,17,23,27,35,31,49,53,48,50,33,41,20,7,447,0
96c63a401437d54d4c108d2e22d4,0,0,0,0,0,0,0,0,0,0,20,52,44,66,70,53,57,46,75,58,71,35,2,0,649,0
28c1823e9271d0f6a7bbfde0c3e1,0,0,0,0,0,0,0,0,0,0,7,15,18,21,12,22,18,20,19,23,17,12,3,0,207,0
e048be3df6eb416d981a4a1ec60d,1,0,0,0,0,0,0,0,0,2,35,51,55,62,82,77,73,55,62,58,49,41,11,1,715,0
26c80fb13be2fc7bc5fad359e103,2,0,0,0,0,0,0,0,0,27,44,83,62,78,54,58,41,43,43,5,5,4,0,0,549,0
b345cb995473114e7af7d58e7b1f,43,30,31,16,13,11,15,43,51,34,21,31,38,36,47,46,43,48,55,34,35,35,42,27,825,0
e84f2974c270b3fff8307479d354,0,0,0,0,0,0,6,23,23,41,36,30,30,42,46,54,48,42,47,46,38,15,6,0,573,0
21fec4b62a4c5bd8be6d9780f68c,4,4,2,4,2,9,5,10,13,7,5,7,7,5,5,14,9,9,9,7,11,7,9,6,170,0
1c505e9a6416304b79ef07a5686e,5,2,1,1,2,45,38,70,140,149,190,243,302,385,110,113,159,160,205,182,288,361,70,34,3255,0
21ad301336d216424d67491d2d73,0,0,0,0,0,0,11,35,32,30,21,28,31,40,44,28,35,41,60,48,33,22,0,0,539,0
3409789cfd2d42472afe09c083c4,0,0,0,0,0,0,3,7,7,6,6,4,8,9,13,9,5,14,12,7,8,10,8,7,143,0
f5113edd4a289e311817663bcb70,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0
3f4129a585da586c7dcf9e85b2f7,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0
21424fd7a7e76fd93f4b84a246d9,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0
f5656cee7de2866b5775bb2986a8,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0
0d6b04146f41750e0070c659373d,1,0,0,0,0,0,0,0,0,0,5,10,6,7,9,9,11,21,8,10,2,0,0,0,99,0
d728676f9552f70d8e72984d869d,1,0,0,0,0,0,0,0,10,51,73,63,68,55,65,72,69,83,80,41,52,1,0,0,784,0
109289ab068dd9ced19f50cffce9,1,0,0,0,0,0,0,0,0,35,42,54,79,79,31,31,27,36,37,5,0,0,0,0,457,0
2196400cc0d12f8c8a766dd98d49,0,0,0,0,0,0,0,0,0,0,10,18,32,21,35,39,42,40,47,49,28,22,3,0,386,0
b6b1b53261014bd7b38a749a95e8,1,0,0,0,0,0,0,0,0,0,13,24,34,47,50,57,53,52,45,48,41,27,7,0,499,0
62a5fce06266b59383f7b8315499,0,0,0,0,0,0,0,0,0,7,14,37,28,31,39,48,60,51,51,37,34,20,4,0,461,0
059b3148de4ff1e446e011772e6d,1,0,0,0,0,0,0,1,8,15,33,41,46,47,46,68,64,51,45,46,48,36,3,0,599,0
dd41c91acbdb5dc043d64768d3a6,0,0,0,0,0,0,0,0,0,6,16,44,27,46,43,70,62,62,60,58,44,36,3,0,577,0
f0e20dde77da815a440279e197da,2,0,0,0,0,0,0,0,0,0,4,12,24,24,38,77,74,50,73,55,60,42,9,6,550,0
9b87483ea569f7952a6fa53a5ee0,0,0,0,0,0,0,0,0,0,12,29,23,34,34,21,35,36,49,50,21,8,1,0,0,353,0
8abf09b77faaf8df4a28e94afe7c,0,0,0,0,0,0,0,0,0,3,15,24,34,26,32,43,51,46,46,39,30,34,6,0,429,0
9a9f75e0bf5c761ad0ac7e7bd749,0,0,0,0,0,0,0,0,0,0,2,6,4,8,5,10,8,8,6,8,4,5,2,0,76,0
b40d935bc59ddd23d5a8c650eb13,0,0,0,0,0,0,0,0,2,4,15,16,13,12,11,13,12,9,10,4,2,0,0,0,123,0
8969e780c9fe480260049d5d04f9,1,0,0,0,0,0,0,0,0,16,16,20,40,20,37,49,33,48,41,29,25,22,0,0,397,0
a6209268d34f6f06bb88fe6c8bd5,1,0,0,0,0,0,0,9,58,78,83,66,64,56,86,75,77,25,0,0,0,0,0,0,678,0
e105df7c4de137cc76d0d53e986c,0,0,0,0,0,0,0,0,18,46,40,44,31,43,33,34,82,40,2,0,0,0,0,0,413,0
fcfc44b97179a00f7da3286a2ee4,0,0,0,0,0,0,0,0,1,1,6,14,7,18,16,5,14,12,15,9,4,5,0,0,127,0
c5dfa44ae80b59c5db0d96d67efc,0,0,0,0,0,0,0,0,0,25,37,46,57,54,46,61,56,45,56,40,7,2,0,0,532,0
3e9a65c73c32d335d663cf712d4e,0,0,0,0,0,0,0,0,0,0,1,15,13,20,28,40,40,37,34,45,45,45,14,4,381,0
c371f299f0fa7a43d2465218e006,1,0,0,0,0,0,0,0,0,0,42,73,74,57,65,91,91,107,85,84,82,37,3,0,892,0
1a08cbe49dc940737d6df1251358,0,0,0,0,0,0,0,0,0,2,16,25,36,32,37,57,47,42,52,35,42,29,21,1,474,0
7ce765e9a37351796afff740cfde,1,0,0,0,0,0,0,0,0,7,14,22,18,16,25,16,16,20,14,0,0,0,0,0,169,0
8d78ffd103c5ceda738d667729f1,6,8,5,8,18,35,59,71,50,50,35,35,37,44,29,19,40,42,34,59,48,40,16,6,794,0
e97ac013a38ef098b0cc281a617d,0,0,0,0,0,0,8,14,12,16,10,7,13,12,16,13,18,18,24,14,10,7,3,0,215,0
44e6af94ad3ea3b0af061cd69e8f,1,0,0,0,0,0,13,29,26,13,11,9,20,12,9,8,17,11,16,12,8,20,12,8,255,0
c12bf89725765cc6902365cc3caf,2,2,1,0,3,0,2,4,3,3,1,1,6,1,4,3,1,5,4,12,2,1,2,3,66,0
b4b1d09f5e975200c4d6be9a56f4,3,1,1,1,2,0,0,1,1,1,2,0,7,4,9,3,3,2,5,4,0,0,2,2,54,0
93f6612a330d12b211b5978ae7db,0,0,0,0,0,0,28,77,89,91,78,72,82,109,80,110,96,112,106,77,90,66,45,18,1426,0
45b00f0f252b61001a228f7790e3,0,1,0,2,0,2,0,0,5,3,5,6,4,12,4,8,13,4,9,6,7,3,2,1,97,0
